"Host.ID","Host.Name","Host.Since","Host.Location","Host.About","Host.Response.Time","Host.Response.Rate","Host.Listings.Count","Host.Verifications","Host Has Profile Pic","Host Identity Verified","Host Is Superhost"
8028369,"RentaElite",2013-08-08,"Bogota, Bogota, Colombia","RentaElite is a colombia based company that provides upscale condos in Colombia. We are focused in corporate stayings and have the best quality service. 
***
RentaElite es una empresa Colombiana dedicada a proveer las mejores soluciones de hospedaje temporal y de larga estadía, enfocados en apartamentos corporativos bajo muy altos estándares de calidad y servicio.","within a few hours",91,16,"email,phone,reviews",TRUE,FALSE,FALSE
55585978,"Raynold",2016-01-21,"Madrid, Community of Madrid, Spain","Soy de Madrid","within an hour",100,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
22392100,"David",2014-10-11,"Córdoba, Andalusia, Spain","buenas dias soy una persona muy tranquila con muchos respectos por mis huspedes","within a few hours",100,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
3583842,"Javier",2012-09-16,"Madrid, Community of Madrid, Spain","","within a few hours",100,1,"email,phone,google,linkedin,reviews,jumio,government_id",TRUE,TRUE,FALSE
10752242,"Jonatan",2015-03-26,"Madrid, Community of Madrid, Spain","","within a few hours",100,1,"email,phone,reviews,jumio,government_id",TRUE,TRUE,TRUE
10713134,"Ana Y Raquel",2013-12-19,"Madrid, Community of Madrid, Spain","Somos una pareja de 31 y 35 años que vivimos con nuestros 3 perritos, patata, monete y piña. En casa podremos hablar contigo en  ingles, italiano y por supuesto español.","within a day",80,1,"email,phone,reviews",TRUE,FALSE,FALSE
70358747,"Antonio",2016-05-04,"Madrid, Community of Madrid, Spain","Hola, soy Antonio.
He viajado muchas veces alojandome en pisos de alquiler, y siempre satisfactoriamente. Ahora comienzo yo (Junio-2016)  a probar como funciona esto desde el punto de vista del propietario.
Soy una persona seria y de confianza que me preocupare por que vuestra estancia sea tan positiva como las que he tenido yo cuando he viajado.
Me gusta pasear, nadar y jugar de vez en cuando al Padel. Y cuando el tiempo acompaña la bici es la opcion. Vivo frente a Madrid Rio, lo cual me facilita todas estas actividades.
Os espero.","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,TRUE
83152628,"Sol",2016-07-11,"ES","",NA,NA,1,"email,phone,reviews",TRUE,FALSE,FALSE
43686623,"Viridiana",2015-09-08,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,facebook,reviews",TRUE,FALSE,TRUE
51988528,"Santiago",2015-12-22,"Toledo, Castile-La Mancha, Spain","","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
50127653,"Laura",2015-11-29,"Madrid, Community of Madrid, Spain","","within a day",50,1,"email,phone,facebook",TRUE,FALSE,FALSE
118791780,"Rosamaria",2017-03-02,"ES","","within an hour",100,1,"email,phone",FALSE,FALSE,FALSE
38944850,"Alejandro",2015-07-19,"Madrid, Community of Madrid, Spain","hola , soy una persona tranquila , amante de las cosas bien echas , me intereso por que las personas que se alojen en mi casa se sientan como en su propia casa , disfruto mucho de compartir con mis amigos y visitantes , en casa me gusta tener todo muy limpio y ordenado , soy una buena persona que siempre esta dispuesto ayudar a sus visitantes , os espero en casa para que disfruten de su estancia  en el pleno centro de Madrid","within an hour",100,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
12325258,"Cesar",2014-02-17,"Madrid, Community of Madrid, Spain","Nice person and good looking","a few days or more",0,1,"email,phone,reviews",TRUE,FALSE,FALSE
865768,"Emanuele",2011-07-25,"Madrid, Community of Madrid, Spain","Hola, soy Emanuele, soy italiano pero vivo desde hace 3 años en Madrid. Me gusta viajar y estar en buena compañia. Trabajo para una ONG y viajo mucho por trabajo.","within an hour",100,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
68239359,"Gonzalo",2016-04-21,"Las Rozas, Community of Madrid, Spain","De Madrid, me gusta leer y escuchar música","within an hour",100,1,"email,phone,google,reviews,jumio,government_id",TRUE,TRUE,FALSE
74744159,"Villa Tranquila",2016-05-30,"Ibiza, Balearic Islands, Spain","Villa Tranquila is a unique intimate space with peace and tranquility. An oasis of insparation, and music in front of the beautiful Mediterrenean Sea. Temple of relaxation, health, and creativity.",NA,NA,4,"email,phone,reviews,jumio,government_id",TRUE,TRUE,FALSE
76579393,"Stella",2016-06-08,"ES","",NA,NA,1,"email,phone",TRUE,FALSE,FALSE
117414314,"Fer",2017-02-21,"ES","","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
24550156,"Isabel",2014-12-06,"ES","Soy Canaria.Soy divertida.","within an hour",100,1,"email,phone,linkedin,reviews,jumio,offline_government_id,government_id",TRUE,TRUE,FALSE
14157543,"Maria",2014-04-11,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,reviews,manual_offline,jumio,government_id",TRUE,TRUE,FALSE
8299190,"Jean",2013-08-21,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
76306767,"Johnny",2016-06-07,"ES","Mis amigos/as me valen mucho. ""La amistad es el milagro de la Naturaleza"".  Soy Londinense casado con un hijo. Me encantan los deportes y el arte (pintura,teatro, leer etc). La musica & comida tambien. Tengo 51 anos! (aunque me parezco 41!) y he viajado bastante. Pocos cosas aportan tanto libertad como viajar.","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
69201079,"Isabella",2016-04-27,"Madrid, Community of Madrid, Spain","I’m Isabella, i have always liked to share with people from other regions and countries, to interact with them, i'm very friendly, polite and respectful. 

Soy Isabella, siempre me ha encantado compartir con personas de otras regiones y países, para interactuar con ellos, soy muy amable, educada y respetuosa.","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
103565559,"Ana",2016-11-13,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,reviews,jumio,offline_government_id,government_id",TRUE,TRUE,FALSE
2247342,"Eduardo",2012-04-29,"Madrid, Madrid, Spain","Nacido en Santander pero siempre he vivido en Madrid. Me encanta viajar y conocer otros sitios y gente diferente, por esto trato de que cuando vengan a mi casa se encuentren a gusto.
Born in Santander but I've always lived in Madrid. I love to travel and meet different people, so I try when somebody come to my house they feel comfortable.","within a day",100,2,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
9212306,"Cristina",2013-10-03,"Madrid, Community of Madrid, Spain","Me defino como una persona muy muy positiva, amable, agradecida cada día, muy activa y con muchas ganas de vivir. El apartamento es tranquilo, a veces ni siquiera estoy aquí por muchas horas y me encanta conocer gente positiva, con mente abierta, respetuosa y equilibrada. No me gustan las personas que siempre ven el vaso vacío, me gusta escuchar y aprender. Leo, hago deporte, trabajo mucho, soy emprendedora.... Me encanta viajar, aunque últimamente no he podido hacerlo, pero llegará. Me encanta vivir, a ser posible, bien. Buen vino en buena compañía es perfecto para estar agradecida.",NA,NA,1,"email,phone,reviews",TRUE,FALSE,FALSE
35281408,"Fernando",2015-06-08,"Madrid, Community of Madrid, Spain","I am a Spanish journalist living in Madrid. I love travelling and practicing sports like basketball or tennis. Madrid is my home, a great city where amazing things happen.","within a few hours",100,1,"email,phone,facebook,linkedin,jumio,offline_government_id,government_id",TRUE,TRUE,FALSE
123225895,"Gwkk",2017-03-29,"CN","",NA,NA,1,"phone",TRUE,FALSE,FALSE
124284844,"Hhgg",2017-04-04,"CN","",NA,NA,1,"phone",TRUE,FALSE,FALSE
43273943,"Julian",2015-09-03,"Cotia, São Paulo, Brazil","Somos una familia de expatriados que se siente en casa en muchos lugares. Entre los papás y los niños tenemos más pasaportes que Jason Bourne!!. Consideramos a Argentina, Chile, España, Brasil, México, Italia y República Checa nuestros hogares. Y la lista de países que amamos es demasiado larga. 
Nuestro departamento no es una inversión ni un negocio. Es nuestro hogar, y el lugar donde vivimos y compartimos todos los momentos importantes de nuestra vida. Para nosotros es un privilegio que puedas usarlo cuando no estamos(URL HIDDEN)","within an hour",100,1,"email,phone,reviews,jumio",TRUE,TRUE,TRUE
105293445,"Habitación",2016-11-27,"ES","","within a day",100,2,"email,phone",TRUE,FALSE,FALSE
81426059,"Ana",2016-07-03,"ES","Muy simpática y atenta cualquier cosa decírmela y os ayudaré sin problemas","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
25948109,"Luis",2015-01-11,"Madrid, Community of Madrid, Spain","Somos una pareja joven y tranquila, nos gusta estar en casa y disfrutar der la tranquilidad. Nos encanta viajar y conocer gente y lugares nuevos. También mostrar la ciudad en la que vivimos... Te esperamos en casa!","within an hour",100,1,"email,phone,reviews,jumio",TRUE,TRUE,TRUE
52855411,"Carlos",2015-12-31,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,facebook,google,reviews,jumio,government_id",TRUE,TRUE,FALSE
62948205,"David",2016-03-14,"Madrid, Community of Madrid, Spain","Me llamo David y tengo 25 años. Estoy en Madrid haciendo un doctorado de filosofía, por lo que mi vida se encuentra ahora mismo  rodeada de libros. Además, cuando tengo tiempo libre, me dedico a hacer lo que más me gusta, que es, como no podía ser de otro modo, escribir.  Actualmente me gano la vida vendiendo una novela titulada Amanda. La podéis encontrar en Amazon. Para los más curiosos, podéis seguirme por las redes sociales como ""davidescribe"".","within a few hours",100,1,"email,phone,facebook,reviews,jumio,government_id",TRUE,TRUE,FALSE
82806034,"Jose",2016-07-10,"Barcelona, Catalonia, Spain","",NA,NA,1,"email,phone,facebook",TRUE,FALSE,FALSE
109422991,"Diana",2017-01-02,"ES","","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
3145805,"Cristina Serrano",2012-08-03,"Madrid, Community of Madrid, Spain","I'm a Spanish teacher and translator who loves traveling around the world. I love discovering new places, meeting people, tasting new food, being in contact with another culture... It's my passion and my life wouldn't have sense without this. 
In my trips, I generally use Airbnb to stay around, that's why I know really well how guests and hosts like to be treated and I try to make them feel like at home.","within an hour",100,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
100329321,"Reynaldo Antonio",2016-10-19,"Madrid, Community of Madrid, Spain","",NA,NA,1,"email,phone,google,jumio,government_id",TRUE,TRUE,FALSE
92223756,"Juan Felipe",2016-08-28,"Madrid, Community of Madrid, Spain","","within an hour",100,2,"email,phone,facebook,reviews",TRUE,FALSE,FALSE
40155568,"Hada",2015-07-31,"Madrid, Community of Madrid, Spain","Hola soy una chica simpatica limpia y ordenada, trabajo de freelance de cámara haciendo videos de todo tipo, me encanta viajar comer, el cine el teatro bailar y conocer cosas nuevas :)","within a day",50,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
17147011,"Juan Carlos",2014-06-23,"Madrid, Community of Madrid, Spain","Hombre afable, agradable, y dispuesto a ayudar en todo lo que se pueda. Conversador.","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
38489875,"Antonio",2015-07-14,"Santa Cruz de Tenerife, Canarias, Spain","",NA,NA,1,"email,phone,reviews",TRUE,FALSE,FALSE
31270439,"Eva",2015-04-15,"Madrid, Community of Madrid, Spain","Soy alegre me encanta conocer gente de todas partes e intercambiar culturas. Me encanta el arte, el teatro, la música. Mi casa será como tu casa, ambiente acogedor y tranquilo. Cerca del centro y muy bien comunicado.","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
65917585,"Antonio",2016-04-05,"Madrid, Community of Madrid, Spain","","within an hour",80,1,"email,phone,reviews,jumio,government_id",TRUE,TRUE,FALSE
119598672,"Miluzka",2017-03-07,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,facebook,reviews,jumio,offline_government_id,government_id",TRUE,TRUE,FALSE
6552020,"Angeles",2013-05-24,"Athens, Attica, Greece","Hi everyone,

I´m Spanish, but currently I´m living in Greece. I love travelling, meeting new people, knowing new cultures. I enjoy with nice company and with small things. I´d like to meet people with good energy and nice smiles. 
When I travel I like to feel at home. This is why I decided to use airbnb service.
""Carpe diem""","within an hour",100,2,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
4696534,"Sergio",2013-01-14,"Madrid, Community of Madrid, Spain","Hola !
Me gusta viajar y disfrutar de lo auténtico de cada lugar, sobre todo lo relacionado con el arte, la comida, la arquitectura, y en fin, las tradiciones de cada sitio.
Cuando recibo gente en casa valoro mucho la comunicación, eso no quiere decir que tengamos que hablar todo el tiempo pero sí que podamos sentirnos cómodos ambas partes.","within an hour",100,1,"email,phone,reviews,jumio,government_id",TRUE,TRUE,FALSE
51075141,"Andrea",2015-12-11,"San Sebastián de los Reyes, Comunidad de Madrid, Spain","","within an hour",100,1,"email,phone,facebook,reviews",TRUE,FALSE,FALSE
85651676,"Asdriel",2016-07-24,"ES","",NA,NA,1,"phone",TRUE,FALSE,FALSE
84865749,"Luis",2016-07-20,"Madrid, Community of Madrid, Spain","Soy estudiante en Madrid capital y ofrezco mi piso de vez en cuando para poder pagarme los estudios.","within an hour",100,1,"email,phone,google,reviews,jumio,government_id",TRUE,TRUE,FALSE
48849497,"Pedro",2015-11-12,"San Sebastián de los Reyes, Community of Madrid, Spain","","within a day",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
17635904,"Vanessa",2014-07-04,"Madrid, Community of Madrid, Spain","Vivo en Madrid desde hace más de 17 años, con mi hija de 6 años. Nos encanta viajar y descubrir nuevas ciudades y pueblos.","within a day",100,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
8102342,"Patricia",2013-08-12,"Seville, Andalusia, Spain","","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
95404148,"Rafael",2016-09-16,"ES","","within an hour",100,1,"phone,reviews",TRUE,FALSE,FALSE
